,confidence,file_name,frame_id,object_class_id,object_name,resolution
21,0.667204,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000014.jpg,10.0,14.0,person,480
22,0.286333,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000014.jpg,10.0,14.0,person,480
23,0.929298,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000014.jpg,10.0,6.0,car,480
24,0.609979,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000014.jpg,10.0,6.0,car,480
25,0.474418,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000014.jpg,10.0,6.0,car,480
26,0.78062,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000014.jpg,10.0,5.0,bus,480
27,0.918078,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000015.jpg,11.0,1.0,bicycle,480
28,0.875531,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000018.jpg,12.0,11.0,dog,480
29,0.929444,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000022.jpg,13.0,14.0,person,480
30,0.921391,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000022.jpg,13.0,12.0,horse,480
31,0.927096,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,14.0,person,480
32,0.911771,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,14.0,person,480
33,0.772745,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,14.0,person,480
34,0.42333,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,14.0,person,480
35,0.356122,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,14.0,person,480
36,0.309034,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,14.0,person,480
37,0.271789,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,14.0,person,480
38,0.301782,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,11.0,dog,480
39,0.907813,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,9.0,cow,480
40,0.684272,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,9.0,cow,480
41,0.500099,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,9.0,cow,480
42,0.965353,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000027.jpg,15.0,14.0,person,480
43,0.934583,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000028.jpg,16.0,7.0,cat,480
44,0.943621,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000029.jpg,17.0,11.0,dog,480
45,0.92395,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000031.jpg,18.0,18.0,train,480
46,0.389606,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000031.jpg,18.0,18.0,train,480
47,0.835589,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000037.jpg,19.0,11.0,dog,480
48,0.750903,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000038.jpg,20.0,14.0,person,480
49,0.253144,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000038.jpg,20.0,13.0,motorbike,480
50,0.818655,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000038.jpg,20.0,1.0,bicycle,480
51,0.934985,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000040.jpg,21.0,2.0,bird,480
52,0.88927,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000043.jpg,22.0,14.0,person,480
53,0.343109,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000043.jpg,22.0,8.0,chair,480
54,0.391101,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000043.jpg,22.0,14.0,person,480
55,0.932443,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000045.jpg,23.0,19.0,tvmonitor,480
56,0.809864,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000045.jpg,23.0,19.0,tvmonitor,480
57,0.673768,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000045.jpg,23.0,4.0,bottle,480
58,0.813275,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000049.jpg,24.0,7.0,cat,480
59,0.284732,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000053.jpg,25.0,8.0,chair,480
60,0.833981,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000053.jpg,25.0,7.0,cat,480
61,0.956365,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000054.jpg,26.0,5.0,bus,480
62,0.507201,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000055.jpg,27.0,14.0,person,480
63,0.469931,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000055.jpg,27.0,14.0,person,480
64,0.278336,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000055.jpg,27.0,14.0,person,480
65,0.264695,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000055.jpg,27.0,14.0,person,480
66,0.862459,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000056.jpg,28.0,12.0,horse,480
67,0.325687,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000056.jpg,28.0,12.0,horse,480
68,0.975183,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000057.jpg,29.0,2.0,bird,480
69,0.793706,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000058.jpg,30.0,15.0,pottedplant,480
70,0.704008,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000058.jpg,30.0,14.0,person,480
71,0.700437,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000058.jpg,30.0,14.0,person,480
72,0.658236,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000058.jpg,30.0,14.0,person,480
73,0.897644,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000058.jpg,30.0,13.0,motorbike,480
74,0.573324,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000058.jpg,30.0,6.0,car,480
75,0.278903,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000058.jpg,30.0,6.0,car,480
76,0.607116,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000059.jpg,31.0,19.0,tvmonitor,480
77,0.904447,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000059.jpg,31.0,14.0,person,480
78,0.732038,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000059.jpg,31.0,14.0,person,480
79,0.718879,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000059.jpg,31.0,14.0,person,480
80,0.657636,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000059.jpg,31.0,14.0,person,480
81,0.301002,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000059.jpg,31.0,14.0,person,480
82,0.94396,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000062.jpg,32.0,16.0,sheep,480
83,0.950176,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000067.jpg,33.0,0.0,aeroplane,480
84,0.889372,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000068.jpg,34.0,2.0,bird,480
85,0.877515,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000069.jpg,35.0,14.0,person,480
86,0.906124,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000069.jpg,35.0,3.0,boat,480
87,0.432651,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000070.jpg,36.0,17.0,sofa,480
88,0.700192,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000070.jpg,36.0,15.0,pottedplant,480
89,0.94088,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000071.jpg,37.0,6.0,car,480
90,0.940167,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000074.jpg,38.0,6.0,car,480
91,0.638159,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000074.jpg,38.0,6.0,car,480
92,0.403704,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000074.jpg,38.0,6.0,car,480
93,0.915602,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000075.jpg,39.0,11.0,dog,480
94,0.91117,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,480
95,0.897285,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,480
96,0.766085,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,480
97,0.729391,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,480
98,0.6395,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,480
99,0.635892,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,480
100,0.633486,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,480
101,0.627499,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,480
102,0.537772,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,480
103,0.315679,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,480
104,0.311111,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,480
105,0.257964,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,480
106,0.910872,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000079.jpg,41.0,11.0,dog,480
107,0.720269,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000080.jpg,42.0,3.0,boat,480
108,0.578188,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000080.jpg,42.0,3.0,boat,480
109,0.547957,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000080.jpg,42.0,3.0,boat,480
110,0.53104,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000080.jpg,42.0,3.0,boat,480
111,0.919838,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000082.jpg,43.0,6.0,car,480
112,0.852096,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000082.jpg,43.0,6.0,car,480
113,0.288909,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000084.jpg,44.0,10.0,diningtable,480
114,0.802011,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000084.jpg,44.0,8.0,chair,480
115,0.77233,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000084.jpg,44.0,8.0,chair,480
116,0.664336,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000084.jpg,44.0,8.0,chair,480
117,0.384415,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000084.jpg,44.0,8.0,chair,480
118,0.901769,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000085.jpg,45.0,14.0,person,480
119,0.838024,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000085.jpg,45.0,14.0,person,480
120,0.657985,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000085.jpg,45.0,10.0,diningtable,480
121,0.545357,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000085.jpg,45.0,8.0,chair,480
122,0.642763,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000086.jpg,46.0,11.0,dog,480
123,0.600323,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000086.jpg,46.0,11.0,dog,480
124,0.516948,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000086.jpg,46.0,11.0,dog,480
125,0.380828,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000086.jpg,46.0,11.0,dog,480
126,0.288209,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000086.jpg,46.0,11.0,dog,480
127,0.327769,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000087.jpg,47.0,18.0,train,480
128,0.963254,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000088.jpg,48.0,18.0,train,480
129,0.89427,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000090.jpg,49.0,14.0,person,480
130,0.46648,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000090.jpg,49.0,8.0,chair,480
131,0.735556,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000092.jpg,50.0,7.0,cat,480
132,0.956982,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000094.jpg,51.0,13.0,motorbike,480
133,0.937083,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000096.jpg,52.0,14.0,person,480
134,0.936556,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000096.jpg,52.0,14.0,person,480
135,0.855937,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000097.jpg,53.0,17.0,sofa,480
136,0.828154,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000097.jpg,53.0,17.0,sofa,480
137,0.666126,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000097.jpg,53.0,14.0,person,480
138,0.478551,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000098.jpg,54.0,7.0,cat,480
139,0.858661,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000100.jpg,55.0,18.0,train,480
140,0.461412,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000100.jpg,55.0,18.0,train,480
141,0.582288,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000103.jpg,56.0,6.0,car,480
142,0.55365,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000103.jpg,56.0,6.0,car,480
143,0.33083,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000103.jpg,56.0,6.0,car,480
144,0.416162,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000105.jpg,57.0,14.0,person,480
145,0.263736,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000105.jpg,57.0,14.0,person,480
146,0.966387,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000105.jpg,57.0,3.0,boat,480
147,0.747888,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000106.jpg,58.0,2.0,bird,480
148,0.412912,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000106.jpg,58.0,2.0,bird,480
149,0.980528,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000108.jpg,59.0,17.0,sofa,480
150,0.773858,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000108.jpg,59.0,11.0,dog,480
151,0.767588,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000108.jpg,59.0,11.0,dog,480
152,0.374082,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000111.jpg,60.0,14.0,person,480
153,0.279982,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000111.jpg,60.0,14.0,person,480
154,0.269137,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000111.jpg,60.0,14.0,person,480
155,0.413403,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000111.jpg,60.0,1.0,bicycle,480
156,0.321905,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000111.jpg,60.0,1.0,bicycle,480
157,0.930325,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000114.jpg,61.0,7.0,cat,480
158,0.916584,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000115.jpg,62.0,2.0,bird,480
159,0.340143,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000115.jpg,62.0,2.0,bird,480
160,0.823427,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000116.jpg,63.0,17.0,sofa,480
161,0.867063,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000116.jpg,63.0,15.0,pottedplant,480
162,0.631691,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000116.jpg,63.0,15.0,pottedplant,480
163,0.572706,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000116.jpg,63.0,8.0,chair,480
164,0.321009,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000116.jpg,63.0,8.0,chair,480
165,0.963132,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000119.jpg,64.0,7.0,cat,480
166,0.394904,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000124.jpg,65.0,19.0,tvmonitor,480
167,0.846734,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000124.jpg,65.0,15.0,pottedplant,480
168,0.944064,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000124.jpg,65.0,14.0,person,480
169,0.868269,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000124.jpg,65.0,14.0,person,480
170,0.809952,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000124.jpg,65.0,14.0,person,480
171,0.265461,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,15.0,pottedplant,480
172,0.306572,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,14.0,person,480
173,0.304794,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,14.0,person,480
174,0.262869,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,14.0,person,480
175,0.306873,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,10.0,diningtable,480
176,0.76418,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,8.0,chair,480
177,0.57891,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,8.0,chair,480
178,0.571907,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,8.0,chair,480
179,0.531638,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,8.0,chair,480
180,0.329115,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,8.0,chair,480
181,0.323095,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,8.0,chair,480
182,0.319745,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,8.0,chair,480
183,0.290756,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,8.0,chair,480
184,0.624154,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000127.jpg,67.0,14.0,person,480
185,0.74603,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000127.jpg,67.0,2.0,bird,480
186,0.680624,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000127.jpg,67.0,2.0,bird,480
187,0.584991,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000127.jpg,67.0,2.0,bird,480
188,0.560936,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000128.jpg,68.0,14.0,person,480
189,0.38332,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000128.jpg,68.0,14.0,person,480
190,0.312093,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000128.jpg,68.0,14.0,person,480
191,0.297578,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000128.jpg,68.0,14.0,person,480
192,0.257034,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000128.jpg,68.0,14.0,person,480
193,0.879671,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000135.jpg,69.0,6.0,car,480
194,0.688279,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000136.jpg,70.0,7.0,cat,480
195,0.547914,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000137.jpg,71.0,14.0,person,480
196,0.805765,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000137.jpg,71.0,6.0,car,480
197,0.899192,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000139.jpg,72.0,14.0,person,480
198,0.631984,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000139.jpg,72.0,14.0,person,480
199,0.924668,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000139.jpg,72.0,1.0,bicycle,480
200,0.923702,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,14.0,person,480
201,0.896621,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,14.0,person,480
202,0.892283,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,14.0,person,480
203,0.458931,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,14.0,person,480
204,0.927866,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,10.0,diningtable,480
205,0.724502,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,8.0,chair,480
206,0.349098,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,8.0,chair,480
207,0.660175,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,4.0,bottle,480
208,0.504143,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,4.0,bottle,480
209,0.436475,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,4.0,bottle,480
210,0.914402,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000145.jpg,74.0,18.0,train,480
211,0.377953,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000145.jpg,74.0,18.0,train,480
212,0.946498,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000148.jpg,75.0,2.0,bird,480
213,0.932881,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000149.jpg,76.0,15.0,pottedplant,480
214,0.788318,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000151.jpg,77.0,14.0,person,480
215,0.906281,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000152.jpg,78.0,6.0,car,480
216,0.850805,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000152.jpg,78.0,6.0,car,480
217,0.703423,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000152.jpg,78.0,6.0,car,480
218,0.698116,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000152.jpg,78.0,6.0,car,480
219,0.48165,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000155.jpg,79.0,14.0,person,480
220,0.608611,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000155.jpg,79.0,1.0,bicycle,480
221,0.479884,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000157.jpg,80.0,17.0,sofa,480
222,0.644119,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000157.jpg,80.0,8.0,chair,480
223,0.680514,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000157.jpg,80.0,7.0,cat,480
224,0.546179,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000160.jpg,81.0,19.0,tvmonitor,480
225,0.94423,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000160.jpg,81.0,17.0,sofa,480
226,0.764165,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,14.0,person,480
227,0.718866,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,14.0,person,480
228,0.576585,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,14.0,person,480
229,0.414564,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,14.0,person,480
230,0.359791,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,14.0,person,480
231,0.319589,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,14.0,person,480
232,0.278741,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,14.0,person,480
233,0.27757,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,14.0,person,480
234,0.933193,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,12.0,horse,480
235,0.932026,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000167.jpg,83.0,11.0,dog,480
