,confidence,file_name,frame_id,object_class_id,object_name,resolution
21,0.544967,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000014.jpg,10.0,14.0,person,352
22,0.371727,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000014.jpg,10.0,14.0,person,352
23,0.947766,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000014.jpg,10.0,6.0,car,352
24,0.611307,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000014.jpg,10.0,5.0,bus,352
25,0.950247,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000015.jpg,11.0,1.0,bicycle,352
26,0.924889,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000018.jpg,12.0,11.0,dog,352
27,0.841833,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000022.jpg,13.0,14.0,person,352
28,0.87695,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000022.jpg,13.0,12.0,horse,352
29,0.884458,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,14.0,person,352
30,0.836267,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,14.0,person,352
31,0.675091,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,14.0,person,352
32,0.361886,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,14.0,person,352
33,0.813588,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,11.0,dog,352
34,0.311187,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,9.0,cow,352
35,0.408446,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000025.jpg,14.0,9.0,cow,352
36,0.948167,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000027.jpg,15.0,14.0,person,352
37,0.94931,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000028.jpg,16.0,7.0,cat,352
38,0.873057,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000029.jpg,17.0,11.0,dog,352
39,0.930126,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000031.jpg,18.0,18.0,train,352
40,0.913859,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000037.jpg,19.0,11.0,dog,352
41,0.722993,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000038.jpg,20.0,14.0,person,352
42,0.270528,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000038.jpg,20.0,6.0,car,352
43,0.893063,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000038.jpg,20.0,1.0,bicycle,352
44,0.905423,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000040.jpg,21.0,2.0,bird,352
45,0.904959,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000043.jpg,22.0,14.0,person,352
46,0.612584,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000043.jpg,22.0,14.0,person,352
47,0.382404,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000043.jpg,22.0,8.0,chair,352
48,0.888981,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000045.jpg,23.0,19.0,tvmonitor,352
49,0.883733,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000049.jpg,24.0,7.0,cat,352
50,0.920871,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000053.jpg,25.0,7.0,cat,352
51,0.969164,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000054.jpg,26.0,5.0,bus,352
52,0.454183,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000055.jpg,27.0,14.0,person,352
53,0.3915,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000055.jpg,27.0,14.0,person,352
54,0.2898,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000055.jpg,27.0,14.0,person,352
55,0.924257,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000056.jpg,28.0,12.0,horse,352
56,0.893022,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000057.jpg,29.0,2.0,bird,352
57,0.444517,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000058.jpg,30.0,15.0,pottedplant,352
58,0.878127,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000058.jpg,30.0,14.0,person,352
59,0.834234,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000058.jpg,30.0,14.0,person,352
60,0.591331,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000058.jpg,30.0,14.0,person,352
61,0.925387,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000058.jpg,30.0,13.0,motorbike,352
62,0.305051,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000058.jpg,30.0,6.0,car,352
63,0.573004,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000059.jpg,31.0,19.0,tvmonitor,352
64,0.946674,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000059.jpg,31.0,14.0,person,352
65,0.735976,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000059.jpg,31.0,14.0,person,352
66,0.582962,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000059.jpg,31.0,14.0,person,352
67,0.483366,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000059.jpg,31.0,14.0,person,352
68,0.86816,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000062.jpg,32.0,16.0,sheep,352
69,0.922818,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000067.jpg,33.0,0.0,aeroplane,352
70,0.885573,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000068.jpg,34.0,2.0,bird,352
71,0.813329,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000069.jpg,35.0,14.0,person,352
72,0.915508,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000069.jpg,35.0,3.0,boat,352
73,0.314935,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000070.jpg,36.0,17.0,sofa,352
74,0.651783,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000070.jpg,36.0,15.0,pottedplant,352
75,0.923337,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000071.jpg,37.0,6.0,car,352
76,0.948057,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000074.jpg,38.0,6.0,car,352
77,0.361584,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000074.jpg,38.0,6.0,car,352
78,0.312747,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000074.jpg,38.0,6.0,car,352
79,0.926843,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000075.jpg,39.0,11.0,dog,352
80,0.907102,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,352
81,0.868842,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,352
82,0.709303,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,352
83,0.6516,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,352
84,0.613121,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,352
85,0.509496,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,352
86,0.50546,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,352
87,0.492065,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,352
88,0.343784,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,352
89,0.305361,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,352
90,0.276197,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000076.jpg,40.0,14.0,person,352
91,0.953036,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000079.jpg,41.0,11.0,dog,352
92,0.578526,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000080.jpg,42.0,3.0,boat,352
93,0.379401,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000080.jpg,42.0,3.0,boat,352
94,0.314752,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000080.jpg,42.0,3.0,boat,352
95,0.278973,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000080.jpg,42.0,3.0,boat,352
96,0.921865,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000082.jpg,43.0,6.0,car,352
97,0.814424,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000082.jpg,43.0,6.0,car,352
98,0.698313,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000084.jpg,44.0,10.0,diningtable,352
99,0.434048,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000084.jpg,44.0,8.0,chair,352
100,0.606012,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000084.jpg,44.0,8.0,chair,352
101,0.579553,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000084.jpg,44.0,8.0,chair,352
102,0.543356,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000084.jpg,44.0,8.0,chair,352
103,0.491976,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000084.jpg,44.0,8.0,chair,352
104,0.385171,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000084.jpg,44.0,8.0,chair,352
105,0.375546,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000084.jpg,44.0,8.0,chair,352
106,0.350233,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000084.jpg,44.0,8.0,chair,352
107,0.947996,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000085.jpg,45.0,14.0,person,352
108,0.87144,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000085.jpg,45.0,14.0,person,352
109,0.505346,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000085.jpg,45.0,10.0,diningtable,352
110,0.802972,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000085.jpg,45.0,8.0,chair,352
111,0.36471,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000085.jpg,45.0,8.0,chair,352
112,0.306534,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000086.jpg,46.0,14.0,person,352
113,0.306773,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000086.jpg,46.0,9.0,cow,352
114,0.289199,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000087.jpg,47.0,18.0,train,352
115,0.942793,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000088.jpg,48.0,18.0,train,352
116,0.719645,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000090.jpg,49.0,14.0,person,352
117,0.864677,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000092.jpg,50.0,7.0,cat,352
118,0.258786,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000092.jpg,50.0,7.0,cat,352
119,0.951609,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000094.jpg,51.0,13.0,motorbike,352
120,0.920509,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000096.jpg,52.0,14.0,person,352
121,0.819118,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000096.jpg,52.0,14.0,person,352
122,0.880792,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000097.jpg,53.0,17.0,sofa,352
123,0.777746,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000097.jpg,53.0,17.0,sofa,352
124,0.332014,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000097.jpg,53.0,14.0,person,352
125,0.782696,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000098.jpg,54.0,7.0,cat,352
126,0.924467,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000100.jpg,55.0,18.0,train,352
127,0.576945,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000103.jpg,56.0,6.0,car,352
128,0.4791,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000103.jpg,56.0,6.0,car,352
129,0.326495,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000103.jpg,56.0,6.0,car,352
130,0.695292,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000105.jpg,57.0,14.0,person,352
131,0.448756,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000105.jpg,57.0,14.0,person,352
132,0.837295,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000105.jpg,57.0,3.0,boat,352
133,0.627313,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000106.jpg,58.0,2.0,bird,352
134,0.960645,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000108.jpg,59.0,17.0,sofa,352
135,0.784144,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000108.jpg,59.0,11.0,dog,352
136,0.471021,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000108.jpg,59.0,11.0,dog,352
137,0.359257,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000111.jpg,60.0,1.0,bicycle,352
138,0.264601,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000114.jpg,61.0,14.0,person,352
139,0.853022,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000114.jpg,61.0,7.0,cat,352
140,0.95169,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000115.jpg,62.0,2.0,bird,352
141,0.531788,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000115.jpg,62.0,2.0,bird,352
142,0.257132,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000115.jpg,62.0,2.0,bird,352
143,0.690048,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000116.jpg,63.0,17.0,sofa,352
144,0.430639,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000116.jpg,63.0,14.0,person,352
145,0.748498,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000116.jpg,63.0,15.0,pottedplant,352
146,0.612592,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000116.jpg,63.0,15.0,pottedplant,352
147,0.392646,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000116.jpg,63.0,15.0,pottedplant,352
148,0.708951,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000116.jpg,63.0,8.0,chair,352
149,0.881114,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000119.jpg,64.0,7.0,cat,352
150,0.783888,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000124.jpg,65.0,19.0,tvmonitor,352
151,0.390286,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000124.jpg,65.0,19.0,tvmonitor,352
152,0.600864,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000124.jpg,65.0,15.0,pottedplant,352
153,0.935861,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000124.jpg,65.0,14.0,person,352
154,0.873853,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000124.jpg,65.0,14.0,person,352
155,0.704992,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000124.jpg,65.0,14.0,person,352
156,0.516151,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000124.jpg,65.0,14.0,person,352
157,0.29639,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,14.0,person,352
158,0.578339,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,8.0,chair,352
159,0.361934,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,8.0,chair,352
160,0.361757,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,8.0,chair,352
161,0.349462,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,8.0,chair,352
162,0.258522,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000126.jpg,66.0,8.0,chair,352
163,0.855736,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000127.jpg,67.0,14.0,person,352
164,0.669172,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000127.jpg,67.0,2.0,bird,352
165,0.529824,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000127.jpg,67.0,2.0,bird,352
166,0.250916,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000127.jpg,67.0,2.0,bird,352
167,0.439454,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000128.jpg,68.0,18.0,train,352
168,0.500345,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000128.jpg,68.0,14.0,person,352
169,0.267513,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000128.jpg,68.0,14.0,person,352
170,0.254536,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000128.jpg,68.0,14.0,person,352
171,0.832606,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000135.jpg,69.0,6.0,car,352
172,0.670348,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000136.jpg,70.0,7.0,cat,352
173,0.629391,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000137.jpg,71.0,6.0,car,352
174,0.770881,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000139.jpg,72.0,14.0,person,352
175,0.717101,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000139.jpg,72.0,14.0,person,352
176,0.850111,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000139.jpg,72.0,1.0,bicycle,352
177,0.905092,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,14.0,person,352
178,0.879194,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,14.0,person,352
179,0.852865,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,14.0,person,352
180,0.301935,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,14.0,person,352
181,0.297413,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,14.0,person,352
182,0.866708,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,10.0,diningtable,352
183,0.300344,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,10.0,diningtable,352
184,0.544762,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000144.jpg,73.0,4.0,bottle,352
185,0.928392,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000145.jpg,74.0,18.0,train,352
186,0.739662,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000145.jpg,74.0,18.0,train,352
187,0.915944,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000148.jpg,75.0,2.0,bird,352
188,0.858278,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000149.jpg,76.0,15.0,pottedplant,352
189,0.780874,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000151.jpg,77.0,14.0,person,352
190,0.265901,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000151.jpg,77.0,14.0,person,352
191,0.939216,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000152.jpg,78.0,6.0,car,352
192,0.827873,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000152.jpg,78.0,6.0,car,352
193,0.512494,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000152.jpg,78.0,6.0,car,352
194,0.47391,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000152.jpg,78.0,6.0,car,352
195,0.423524,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000152.jpg,78.0,6.0,car,352
196,0.406988,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000152.jpg,78.0,6.0,car,352
197,0.401889,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000157.jpg,80.0,17.0,sofa,352
198,0.484749,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000157.jpg,80.0,8.0,chair,352
199,0.583271,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000160.jpg,81.0,19.0,tvmonitor,352
200,0.309128,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000160.jpg,81.0,19.0,tvmonitor,352
201,0.899328,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000160.jpg,81.0,17.0,sofa,352
202,0.853809,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,14.0,person,352
203,0.618485,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,14.0,person,352
204,0.525971,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,14.0,person,352
205,0.306315,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,14.0,person,352
206,0.303091,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,14.0,person,352
207,0.264045,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,14.0,person,352
208,0.923936,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,12.0,horse,352
209,0.324812,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000166.jpg,82.0,12.0,horse,352
210,0.925947,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000167.jpg,83.0,11.0,dog,352
211,0.876048,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000168.jpg,84.0,14.0,person,352
212,0.897867,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000168.jpg,84.0,12.0,horse,352
213,0.544576,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000168.jpg,84.0,6.0,car,352
214,0.964488,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000172.jpg,85.0,6.0,car,352
215,0.960855,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000175.jpg,86.0,16.0,sheep,352
216,0.522808,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000175.jpg,86.0,16.0,sheep,352
217,0.828696,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000176.jpg,87.0,16.0,sheep,352
218,0.828552,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000176.jpg,87.0,16.0,sheep,352
219,0.653674,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000176.jpg,87.0,16.0,sheep,352
220,0.447829,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000176.jpg,87.0,16.0,sheep,352
221,0.556547,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000178.jpg,88.0,14.0,person,352
222,0.325473,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000178.jpg,88.0,14.0,person,352
223,0.255255,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000178.jpg,88.0,10.0,diningtable,352
224,0.765152,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000178.jpg,88.0,4.0,bottle,352
225,0.723356,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000178.jpg,88.0,4.0,bottle,352
226,0.652167,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000178.jpg,88.0,4.0,bottle,352
227,0.575344,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000178.jpg,88.0,4.0,bottle,352
228,0.45669,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000178.jpg,88.0,4.0,bottle,352
229,0.367953,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000178.jpg,88.0,4.0,bottle,352
230,0.355137,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000178.jpg,88.0,4.0,bottle,352
231,0.335322,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000178.jpg,88.0,4.0,bottle,352
232,0.278968,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000178.jpg,88.0,4.0,bottle,352
233,0.967604,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000179.jpg,89.0,3.0,boat,352
234,0.627386,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000179.jpg,89.0,3.0,boat,352
235,0.391521,/home/jayne/darknet/VOCdevkit/VOC2007/JPEGImages/000179.jpg,89.0,3.0,boat,352
